site_no,nwsli,cdec_id,cdec_station_name,usgs_station_name_xwalk,cdec_group,cdec_basin,county,nws_flood_stage_ft,crosswalk_source,crosswalk_note,cnrfc_channel,cnrfc_location,cnrfc_nickname,cnrfc_gage_class1,cnrfc_gage_class2
14165500,MRGO3,NA,NA,"Mckenzie River Near Coburg, Or",NA,NA,NA,NA,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only.,NA,NA,NA,NA,NA
14166000,HARO3,NA,NA,"Willamette River At Harrisburg, Or",NA,NA,NA,14,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only.,NA,NA,NA,NA,NA
14170000,MNRO3,NA,NA,"Long Tom River At Monroe, Or",NA,NA,NA,9,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only.,NA,NA,NA,NA,NA
14171000,PHIO3,NA,NA,"Marys River Near Philomath, Or",NA,NA,NA,20,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only.,NA,NA,NA,NA,NA
14171600,CORO3,NA,NA,"Willamette River At Corvallis, Or",NA,NA,NA,30,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only.,NA,NA,NA,NA,NA
14174000,ALBO3,NA,NA,"Willamette River At Albany, Or",NA,NA,NA,25,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only.,NA,NA,NA,NA,NA
14183000,MEHO3,NA,NA,"North Santiam River At Mehama, Or",NA,NA,NA,11,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only.,NA,NA,NA,NA,NA
14184100,NSGO3,NA,NA,"North Santiam R At Greens Bridge, Nr Jefferson, Or",NA,NA,NA,NA,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only.,NA,NA,NA,NA,NA
14187500,WTLO3,NA,NA,"South Santiam River At Waterloo, Or",NA,NA,NA,12,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only.,NA,NA,NA,NA,NA
14188610,SLCO3,NA,NA,"Schafer Creek Near Lacomb, Or",NA,NA,NA,NA,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only.,NA,NA,NA,NA,NA
14188800,TRSO3,NA,NA,"Thomas Creek Near Scio, Or",NA,NA,NA,18,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only.,NA,NA,NA,NA,NA
14189000,JFFO3,NA,NA,"Santiam River At Jefferson, Or",NA,NA,NA,15,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only.,NA,NA,NA,NA,NA
14190500,SUVO3,NA,NA,"Luckiamute River Near Suver, Or",NA,NA,NA,27,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only.,NA,NA,NA,NA,NA
14191000,SLMO3,NA,NA,"Willamette River At Salem, Or",NA,NA,NA,28,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only.,NA,NA,NA,NA,NA
14194150,MCMO3,NA,NA,"South Yamhill River At Mcminnville, Or",NA,NA,NA,50,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only.,NA,NA,NA,NA,NA
14200000,CANO3,NA,NA,"Molalla River Near Canby, Or",NA,NA,NA,23,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only.,NA,NA,NA,NA,NA
14200300,SCSO3,NA,NA,"Silver Creek At Silverton, Or",NA,NA,NA,9.1,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only.,NA,NA,NA,NA,NA
14200700,AQSO3,NA,NA,"Abiqua Creek At Silverton, Or",NA,NA,NA,12.3,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only.,NA,NA,NA,NA,NA
14201340,PUWO3,NA,NA,"Pudding River Near Woodburn, Or",NA,NA,NA,29.2,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only.,NA,NA,NA,NA,NA
14201500,BUMO3,NA,NA,"Butte Creek At Monitor, Or",NA,NA,NA,14,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only.,NA,NA,NA,NA,NA
14202000,AURO3,NA,NA,"Pudding River At Aurora, Or",NA,NA,NA,22,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only.,NA,NA,NA,NA,NA
14203500,DLLO3,NA,NA,"Tualatin River Near Dilley, Or",NA,NA,NA,17.5,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only.,NA,NA,NA,NA,NA
14206900,FNNO3,NA,NA,"Fanno Creek At 56th Ave, At Portland, Or",NA,NA,NA,11.1,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only.,NA,NA,NA,NA,NA
14206950,DURO3,NA,NA,"Fanno Creek At Durham, Or",NA,NA,NA,9.1,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only.,NA,NA,NA,NA,NA
14207500,WSLO3,NA,NA,"Tualatin River At West Linn, Or",NA,NA,NA,13.5,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only.,NA,NA,NA,NA,NA
14207740,OCUO3,NA,NA,"Willamette River Above Falls, At Oregon City, Or",NA,NA,NA,64,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only.,NA,NA,NA,NA,NA
14207770,ORCO3,NA,NA,"Willamette River Below Falls, At Oregon City, Or",NA,NA,NA,27,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only.,NA,NA,NA,NA,NA
14208700,OGCO3,NA,NA,"Oak Grove Fork Near Government Camp, Or",NA,NA,NA,NA,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only.,NA,NA,NA,NA,NA
14209000,OKPO3,NA,NA,"Oak Grove Fork Above Powerplant Intake, Or.",NA,NA,NA,NA,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only.,NA,NA,NA,NA,NA
14210000,ESTO3,NA,NA,"Clackamas River At Estacada, Or",NA,NA,NA,20,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only.,NA,NA,NA,NA,NA
14211010,COCO3,NA,NA,"Clackamas River Near Oregon City, Or",NA,NA,NA,39,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only.,NA,NA,NA,NA,NA
14211400,GREO3,NA,NA,"Johnson Creek At Regner Road, At Gresham, Or",NA,NA,NA,8.5,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only.,NA,NA,NA,NA,NA
14211500,SYCO3,NA,NA,"Johnson Creek At Sycamore, Or",NA,NA,NA,11,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only.,NA,NA,NA,NA,NA
14211550,MIWO3,NA,NA,"Johnson Creek At Milwaukie, Or",NA,NA,NA,30.3,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only.,NA,NA,NA,NA,NA
14211814,FAIO3,NA,NA,"Fairview Creek At Glisan St Near Gresham, Or",NA,NA,NA,6.2,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only.,NA,NA,NA,NA,NA
14246900,CBAO3,NA,NA,"Columbia River @ Beaver Army Terminal Nr Quincy,or",NA,NA,NA,NA,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only.,NA,NA,NA,NA,NA
14299800,VENO3,NA,NA,"Nehalem River Near Vernonia, Or",NA,NA,NA,12,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only.,NA,NA,NA,NA,NA
14301000,FSSO3,NA,NA,"Nehalem River Near Foss, Or",NA,NA,NA,15,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only.,NA,NA,NA,NA,NA
14301500,TLMO3,NA,NA,"Wilson River Near Tillamook, Or",NA,NA,NA,12,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only.,NA,NA,NA,NA,NA
14302020,WTSO3,NA,NA,"Wilson River At Sollie Smith Br At Tillamook, Or",NA,NA,NA,24.5,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only.,NA,NA,NA,NA,NA
14302480,TRAO3,NA,NA,"Trask River Above Cedar Creek, Near Tillamook, Or",NA,NA,NA,16.5,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only.,NA,NA,NA,NA,NA
14303200,TUCO3,NA,NA,"Tucca Creek Near Blaine, Or.",NA,NA,NA,NA,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only.,NA,NA,NA,NA,NA
14303600,BEAO3,NA,NA,"Nestucca River Near Beaver, Or",NA,NA,NA,18,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only.,NA,NA,NA,NA,NA
14305500,SILO3,NA,NA,"Siletz River At Siletz, Or",NA,NA,NA,16,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only.,NA,NA,NA,NA,NA
14306340,LOBO3,NA,NA,"East Fork Lobster Creek Near Alsea, Or.",NA,NA,NA,NA,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only.,NA,NA,NA,NA,NA
14306500,TIDO3,NA,NA,"Alsea River Near Tidewater, Or",NA,NA,NA,18,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only.,NA,NA,NA,NA,NA
14307620,MPLO3,NA,NA,"Siuslaw River Near Mapleton, Or",NA,NA,NA,18,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only.,NA,NA,NA,NA,NA
14308000,TILO3,NA,NA,"South Umpqua River At Tiller, Or",NA,NA,NA,18,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only.,NA,NA,NA,NA,NA
14308990,COGO3,NA,NA,"Cow Creek Abv Galesville Res, Nr Azalea, Or.",NA,NA,NA,NA,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only.,NA,NA,NA,NA,NA
14309500,GLNO3,NA,NA,"West Fork Cow Creek Near Glendale, Or",NA,NA,NA,NA,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only.,NA,NA,NA,NA,NA
14310000,RDLO3,NA,NA,"Cow Creek Near Riddle, Or",NA,NA,NA,22,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only.,NA,NA,NA,NA,NA
14312000,WSNO3,NA,NA,"South Umpqua River Near Brockway, Or",NA,NA,NA,26,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only.,NA,NA,NA,NA,NA
14316700,SCRO3,NA,NA,"Steamboat Creek Near Glide, Or",NA,NA,NA,NA,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only.,NA,NA,NA,NA,NA
14319500,WNRO3,NA,NA,"North Umpqua River At Winchester, Or",NA,NA,NA,26,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only.,NA,NA,NA,NA,NA
14321000,EKTO3,NA,NA,"Umpqua River Near Elkton, Or",NA,NA,NA,33,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only.,NA,NA,NA,NA,NA
14325000,POWO3,NA,NA,"South Fork Coquille River At Powers, Or",NA,NA,NA,NA,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only.,NA,NA,NA,NA,NA
14326510,MYPO3,NA,NA,"Sf Coquille River At Myrtle Point, Or",NA,NA,NA,33,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only.,NA,NA,NA,NA,NA
14327000,MYNO3,NA,NA,"N Fk Coquille R Nr Myrtle Point, Or",NA,NA,NA,35,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only.,NA,NA,NA,NA,NA
14327055,COQO3,NA,NA,"Coquille River At Coquille, Or",NA,NA,NA,21,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only.,NA,NA,NA,NA,NA
14335040,LOSO3,NA,NA,"Lost Creek Lake Near Mcleod, Or",NA,NA,NA,1872,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only.,NA,NA,NA,NA,NA
14338000,ELKO3,NA,NA,"Elk Creek Near Trail, Or",NA,NA,NA,NA,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only.,NA,NA,NA,NA,NA
14339000,EGLO3,NA,NA,"Rogue River At Dodge Bridge, Near Eagle Point, Or",NA,NA,NA,10,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only.,NA,NA,NA,NA,NA
14357500,MFDO3,NA,NA,"Bear Creek At Medford, Or",NA,NA,NA,10,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only.,NA,NA,NA,NA,NA
14359000,RYGO3,NA,NA,"Rogue River At Raygold Near Central Point, Or",NA,NA,NA,12,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only.,NA,NA,NA,NA,NA
14361500,GRAO3,NA,NA,"Rogue River At Grants Pass, Or",NA,NA,NA,20,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only.,NA,NA,NA,NA,NA
14361900,APLO3,NA,NA,"Applegate Lake Near Copper, Or.",NA,NA,NA,NA,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only.,NA,NA,NA,NA,NA
14366000,APRO3,NA,NA,"Applegate River Near Applegate, Or",NA,NA,NA,13,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only.,NA,NA,NA,NA,NA
14369500,ARWO3,NA,NA,"Applegate River Near Wilderville, Or",NA,NA,NA,13,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only.,NA,NA,NA,NA,NA
14372300,AGNO3,NA,NA,"Rogue River Near Agness, Or",NA,NA,NA,17,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only.,NA,NA,NA,NA,NA
14377100,KRBO3,NA,NA,"Illinois River Near Kerby, Or",NA,NA,NA,35,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only.,NA,NA,NA,NA,NA
14400000,CHTO3,NA,NA,"Chetco River Near Brookings, Or",NA,NA,NA,NA,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only.,NA,NA,NA,NA,NA
9413700,VNLA3,NA,NA,"Virgin Rv Abv The Narrows Nr Littlefield, Az",NA,NA,NA,NA,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only.,NA,NA,NA,NA,NA
9415000,VLTA3,NA,NA,"Virgin Rv At Littlefield, Az",NA,NA,NA,19,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only.,NA,NA,NA,NA,NA
9415250,VLMN2,NA,NA,"Virgin Rv Abv Lake Mead Nr Overton, Nv",NA,NA,NA,NA,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only.,NA,NA,NA,NA,NA
9415510,PREN2,NA,NA,"Preston Big Sprg Nr Preston, Nv",NA,NA,NA,NA,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only.,NA,NA,NA,NA,NA
9415558,HSCN2,NA,NA,"Hot Ck Nr Sunnyside, Nv",NA,NA,NA,NA,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only.,NA,NA,NA,NA,NA
9415589,CSDN2,NA,NA,"Crystal Spgs Div Nr Hiko, Nv",NA,NA,NA,NA,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only.,NA,NA,NA,NA,NA
94156395,ADDN2,NA,NA,"Ash Spgs Div Ditch Blw Hwy 93 At Ash Spgs, Nv",NA,NA,NA,NA,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only.,NA,NA,NA,NA,NA
9415645,ASCN2,NA,NA,"Ash Spgs Ck Blw Div At Hwy 93 At Ash Spgs, Nv",NA,NA,NA,NA,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only.,NA,NA,NA,NA,NA
9415900,MSPN2,NA,NA,"Muddy Spgs At Lds Farm Nr Moapa, Nv",NA,NA,NA,NA,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only.,NA,NA,NA,NA,NA
9415908,PESN2,NA,NA,"Pederson E Spgs Nr Moapa, Nv",NA,NA,NA,NA,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only.,NA,NA,NA,NA,NA
9415910,PSGN2,NA,NA,"Pederson Spgs Nr Moapa, Nv",NA,NA,NA,NA,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only.,NA,NA,NA,NA,NA
9415920,WSWN2,NA,NA,"Warm Spgs W Nr Moapa, Nv",NA,NA,NA,NA,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only.,NA,NA,NA,NA,NA
9415927,WSCN2,NA,NA,"Warm Spgs Confl At Iverson Flume Nr Moapa, Nv",NA,NA,NA,NA,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only.,NA,NA,NA,NA,NA
9416000,MOAN2,NA,NA,"Muddy Rv Nr Moapa, Nv",NA,NA,NA,9.5,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only.,NA,NA,NA,NA,NA
9417500,MVEN2,NA,NA,"Meadow Valley Wash At Eagle Cyn Nr Ursine, Nv",NA,NA,NA,7,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only.,NA,NA,NA,NA,NA
9418500,MVYN2,NA,NA,"Meadow Valley Wash Nr Caliente, Nv",NA,NA,NA,NA,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only.,NA,NA,NA,NA,NA
9419000,MUDN2,NA,NA,"Muddy Rv Nr Glendale, Nv",NA,NA,NA,21,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only.,NA,NA,NA,NA,NA
9419625,CCSN2,NA,NA,"Corn Ck Spgs At National Fish & Wildlife Hdqrs, Nv",NA,NA,NA,NA,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only. CNRFC cache metadata joined by NWSLI.,Corn Creek Spring,National Fish and Wildlife,Corn Creek Spring - National Fish and Wildlife,river,other
9419659,SLON2,NA,NA,Sloan Channel Trib At Las Vegas Blvd Nr N Lv,NA,NA,NA,NA,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only. CNRFC cache metadata joined by NWSLI.,Sloan Channel Tributary,Las Vegas Blvd,Sloan Channel Tributary - Las Vegas Blvd,river,other
9419665,SCCN2,NA,NA,"Sloan Channel At Charleston Blvd Nr Las Vegas, Nv",NA,NA,NA,NA,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only. CNRFC cache metadata joined by NWSLI.,Sloan Channel,Charleston Blvd,Sloan Channel - Charleston Blvd,river,other
94196781,FWNN2,NA,NA,"Flamingo Wash At Nellis Blvd Nr Las Vegas, Nv",NA,NA,NA,NA,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only. CNRFC cache metadata joined by NWSLI.,Flamingo Wash,Nellis Blvd,Flamingo Wash - Nellis Blvd,river,other
94196783,LWCN2,NA,NA,"Lv Wash Blw Flamingo Wash Confl Nr Las Vegas, Nv",NA,NA,NA,NA,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only. CNRFC cache metadata joined by NWSLI.,Las Vegas Wash,Flamingo Confluence,Las Vegas Wash - Flamingo Confluence,river,other
94196784,VVDN2,NA,NA,"Las Vegas Wash At Vegas Valley Dr Nr Las Vegas, Nv",NA,NA,NA,NA,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only. CNRFC cache metadata joined by NWSLI.,Las Vegas Wash,Vegas Valley Blvd,Las Vegas Wash - Vegas Valley Blvd,river,other
9419679,LWYN2,NA,NA,"Las Vegas Wasteway Nr E Las Vegas, Nv",NA,NA,NA,NA,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only. CNRFC cache metadata joined by NWSLI.,Las Vegas Wasteway,East Las Vegas,Las Vegas Wasteway - East Las Vegas,river,other
9419696,DCKN2,NA,NA,"Duck Ck At Broadbent Blvd At E Las Vegas, Nv",NA,NA,NA,NA,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only. CNRFC cache metadata joined by NWSLI.,Duck Creek,E Las Vegas - Broadbent Blvd,Duck Creek - E Las Vegas - Broadbent Blvd,river,other
9419698,LVDN2,NA,NA,"Lv Wash Blw Duck Ck Conf Nr Henderson, Nv",NA,NA,NA,NA,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only. CNRFC cache metadata joined by NWSLI.,Las Vegas Wash,Below Duck Creek Confluence,Las Vegas Wash - Below Duck Creek Confluence,river,other
9419700,LVPN2,NA,NA,"Las Vegas Wash At Pabco Rd Nr Henderson, Nv",NA,NA,NA,NA,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only. CNRFC cache metadata joined by NWSLI.,Las Vegas Wash,Pabco Road,Las Vegas Wash - Pabco Road,river,other
9419740,CWSN2,NA,NA,"C-1 Channel Nr Warm Spgs Rd At Henderson, Nv",NA,NA,NA,NA,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only. CNRFC cache metadata joined by NWSLI.,C-1 Channel,Warm Springs Road,C-1 Channel - Warm Springs Road,river,other
9419749,LHWN2,NA,NA,"Lv Wash Abv Homestead Weir Nr Henderson, Nv",NA,NA,NA,NA,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only. CNRFC cache metadata joined by NWSLI.,Las Vegas Wash,Above Homestead Weir,Las Vegas Wash - Above Homestead Weir,river,other
9419753,KIDN2,NA,NA,"Lv Wash Abv Three Kids Wash Blw Henderson, Nv",NA,NA,NA,NA,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only. CNRFC cache metadata joined by NWSLI.,Las Vegas Wash,Above Three Kids Wash,Las Vegas Wash - Above Three Kids Wash,river,other
9419756,LVON2,NA,NA,Las Vegas Wash Overflow At Lake Las Vegas Inlet,NA,NA,NA,NA,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only. CNRFC cache metadata joined by NWSLI.,Las Vegas Wash,Lake Las Vegas Inlet,Las Vegas Wash - Lake Las Vegas Inlet,river,other
9421500,BHDA3,NA,NA,"Colorado Rv Blw Hoover Dam, Az-nv",NA,NA,NA,NA,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only. CNRFC cache metadata joined by NWSLI.,Colorado River,Below Hoover Dam,Colorado River - Below Hoover Dam,river,other
9423000,CBDN2,NA,NA,"Colorado River Below Davis Dam, Az-nv",NA,NA,NA,NA,01_raw_data/cdec/cdec_usgs_cnrfc.csv,Legacy CDEC/USGS/CNRFC crosswalk used for link enrichment only. CNRFC cache metadata joined by NWSLI.,Colorado River,Below Davis Dam,Colorado River - Below Davis Dam,river,other
